277.257		90		269.364		87.7592		0	1	1 	 0 1
265.601		94.715		268.24		91.7044		1	0	1 	 -1 0
255.887		99.8264		235.06		99.124		0	1	1 	 0 1
248.348		105.295		263.168		101.762		0	1	1 	 0 0
243.191		111.052		232.723		106.391		0	1	1 	 1 0
240.57		116.996		238.644		112.819		1	0	1 	 0 1
240.57		123.005		218.894		121.526		1	0	1 	 -1 1
243.191		128.948		251.402		132.468		0	1	1 	 0 1
248.348		134.705		223.826		134.09		1	0	1 	 1 0
255.887		140.174		258.036		143.863		0	1	1 	 -1 1
265.6		145.285		242.635		145.809		1	0	1 	 1 1
277.257		150		258.586		148.792		1	0	1 	 1 1
265.601		154.715		250.845		151.163		1	0	1 	 0 0
255.886		159.826		263.932		157.789		1	0	1 	 0 0
248.348		165.295		247.642		160.045		0	1	1 	 0 1
243.191		171.052		241.458		166.288		0	1	1 	 1 1
240.57		176.996		236.953		172.995		0	1	1 	 0 1
240.57		183.005		236.833		179.478		1	0	1 	 1 0
243.191		188.948		226.807		193.411		1	0	1 	 0 1
248.348		194.705		252.803		191.41		0	1	1 	 -1 0
255.886		200.174		244.496		203.866		0	1	1 	 0 0
265.601		205.285		265.295		202.916		1	0	1 	 0 0
277.258		210		278.941		207.326		1	0	1 	 -1 1
265.6		214.715		253.607		215.818		0	1	1 	 0 0
255.887		219.826		264.224		224.079		1	0	1 	 0 1
248.348		225.295		237.831		227.726		1	0	1 	 0 0
243.191		231.052		223.97		231.831		1	0	1 	 0 1
240.57		236.995		221.505		239.62		1	0	1 	 1 0
240.57		243.004		254.529		245.795		1	0	1 	 0 0
243.19		248.948		222.835		247.582		1	0	1 	 1 0
248.348		254.705		228.972		252.912		0	1	1 	 1 1
255.886		260.174		238.008		263.788		0	1	1 	 1 1
265.601		265.285		252.632		261.724		0	1	1 	 0 1
277.258		270		269.258		267.896		0	1	1 	 1 1
265.601		274.715		265.9		277.688		1	0	1 	 1 1
255.886		279.826		258.856		277.712		1	0	1 	 1 1
248.348		285.295		249.296		282.134		0	1	1 	 1 0
243.19		291.052		254.876		292.027		1	0	1 	 -1 0
240.57		296.996		233.581		292.082		0	1	1 	 0 1
240.57		303.004		233.151		305.841		0	1	1 	 0 0
